Project,Bug,TestSuite,ScoringScheme,Family,Formula,TotalDefn,KillDefn,HybridScheme,AggregationDefn,Score,ScoreWRTLoadedClasses
Chart,2,developer,first,mbfl,muse,elements,passfail,none,avg,0.00621730465830773,0.23817097415507
Chart,2,developer,first,mbfl,ochiai,tests,exact,none,max,0.000259486838827535,0.0099403578528827
Chart,2,developer,first,sbfl,barinel,tests,,none,,0.000960101303661878,0.036779324055666
Chart,2,developer,first,sbfl,opt2,tests,,none,,0.00144793656065764,0.0554671968190855
Chart,2,developer,first,sbfl,tarantula,tests,,none,,0.000960101303661878,0.036779324055666
Chart,2,developer,first,sbfl,jaccard,tests,,none,,0.000960101303661878,0.036779324055666
Chart,2,developer,first,sbfl,ochiai,tests,,none,,0.000960101303661878,0.036779324055666
Chart,2,developer,first,sbfl,dstar2,tests,,none,,0.000960101303661878,0.036779324055666
Chart,2,developer,last,hybrid,barinel,elements,type+message+location,mirror,avg,0.00682450386116416,0.261431411530815
Chart,2,developer,median,hybrid,barinel,elements,type+message+location,mirror,avg,0.000742132359046749,0.0284294234592445
Chart,2,developer,mean,hybrid,barinel,elements,type+message+location,mirror,avg,0.00227180727393507,0.0870278330019881
Chart,2,developer,first,hybrid,barinel,elements,type+message+location,mirror,avg,0.000726563148717097,0.0278330019880716
Chart,2,developer,last,hybrid,barinel,elements,type+message+location,mirror,max,0.00682450386116416,0.261431411530815
Chart,2,developer,median,hybrid,barinel,elements,type+message+location,mirror,max,0.000757701569376401,0.0290258449304175
Chart,2,developer,mean,hybrid,barinel,elements,type+message+location,mirror,max,0.00221731503778128,0.0849403578528827
Chart,2,developer,first,hybrid,barinel,elements,type+message+location,mirror,max,0.000565681308644026,0.0216699801192843
Chart,2,developer,last,hybrid,barinel,elements,type+message+location,constant,avg,0.00682450386116416,0.261431411530815
Chart,2,developer,median,hybrid,barinel,elements,type+message+location,constant,avg,0.000134933156190318,0.00516898608349901
Chart,2,developer,mean,hybrid,barinel,elements,type+message+location,constant,avg,0.00187025139084946,0.0716451292246521
Chart,2,developer,first,hybrid,barinel,elements,type+message+location,constant,avg,0.000108984472307565,0.00417495029821074
Chart,2,developer,last,hybrid,barinel,elements,type+message+location,constant,max,0.00682450386116416,0.261431411530815
Chart,2,developer,median,hybrid,barinel,elements,type+message+location,constant,max,0.00015050236651997,0.00576540755467197
Chart,2,developer,mean,hybrid,barinel,elements,type+message+location,constant,max,0.00188322573279083,0.0721421471172962
Chart,2,developer,first,hybrid,barinel,elements,type+message+location,constant,max,0.000124553682637217,0.0047713717693837
Chart,2,developer,last,mbfl,barinel,elements,type+message+location,none,avg,0.0063470480777215,0.243141153081511
Chart,2,developer,median,mbfl,barinel,elements,type+message+location,none,avg,0.000134933156190318,0.00516898608349901
Chart,2,developer,mean,mbfl,barinel,elements,type+message+location,none,avg,0.00245474549530848,0.0940357852882704
Chart,2,developer,first,mbfl,barinel,elements,type+message+location,none,avg,0.000108984472307565,0.00417495029821074
Chart,2,developer,last,mbfl,barinel,elements,type+message+location,none,max,0.0063470480777215,0.243141153081511
Chart,2,developer,median,mbfl,barinel,elements,type+message+location,none,max,0.00015050236651997,0.00576540755467197
Chart,2,developer,mean,mbfl,barinel,elements,type+message+location,none,max,0.00246447625176451,0.0944085487077535
Chart,2,developer,first,mbfl,barinel,elements,type+message+location,none,max,0.000124553682637217,0.0047713717693837
Chart,2,developer,last,hybrid,barinel,elements,type+message+location,numerator,avg,0.0063470480777215,0.243141153081511
Chart,2,developer,median,hybrid,barinel,elements,type+message+location,numerator,avg,0.000124553682637217,0.0047713717693837
Chart,2,developer,mean,hybrid,barinel,elements,type+message+location,numerator,avg,0.0024521506269202,0.0939363817097416
Chart,2,developer,first,hybrid,barinel,elements,type+message+location,numerator,avg,0.000108984472307565,0.00417495029821074
Chart,2,developer,last,hybrid,barinel,elements,type+message+location,numerator,max,0.0063470480777215,0.243141153081511
Chart,2,developer,median,hybrid,barinel,elements,type+message+location,numerator,max,0.00015050236651997,0.00576540755467197
Chart,2,developer,mean,hybrid,barinel,elements,type+message+location,numerator,max,0.00245669164659968,0.094110337972167
Chart,2,developer,first,hybrid,barinel,elements,type+message+location,numerator,max,0.000103794735531014,0.00397614314115308
Chart,2,developer,last,hybrid,barinel,tests,type+message+location,mirror,avg,0.00682450386116416,0.261431411530815
Chart,2,developer,median,hybrid,barinel,tests,type+message+location,mirror,avg,0.000742132359046749,0.0284294234592445
Chart,2,developer,mean,hybrid,barinel,tests,type+message+location,mirror,avg,0.00227180727393507,0.0870278330019881
Chart,2,developer,first,hybrid,barinel,tests,type+message+location,mirror,avg,0.000726563148717097,0.0278330019880716
Chart,2,developer,last,hybrid,barinel,tests,type+message+location,mirror,max,0.00682450386116416,0.261431411530815
Chart,2,developer,median,hybrid,barinel,tests,type+message+location,mirror,max,0.000757701569376401,0.0290258449304175
Chart,2,developer,mean,hybrid,barinel,tests,type+message+location,mirror,max,0.00221731503778128,0.0849403578528827
Chart,2,developer,first,hybrid,barinel,tests,type+message+location,mirror,max,0.000565681308644026,0.0216699801192843
Chart,2,developer,last,hybrid,barinel,tests,type+message+location,constant,avg,0.00682450386116416,0.261431411530815
Chart,2,developer,median,hybrid,barinel,tests,type+message+location,constant,avg,0.000134933156190318,0.00516898608349901
Chart,2,developer,mean,hybrid,barinel,tests,type+message+location,constant,avg,0.00187025139084946,0.0716451292246521
Chart,2,developer,first,hybrid,barinel,tests,type+message+location,constant,avg,0.000108984472307565,0.00417495029821074
Chart,2,developer,last,hybrid,barinel,tests,type+message+location,constant,max,0.00682450386116416,0.261431411530815
