Project,Bug,TestSuite,ScoringScheme,Family,Formula,TotalDefn,KillDefn,HybridScheme,AggregationDefn,Score,ScoreWRTLoadedClasses
Math,11,developer,last,hybrid,barinel,tests,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,median,hybrid,barinel,tests,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,mean,hybrid,barinel,tests,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,first,hybrid,barinel,tests,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,last,hybrid,barinel,tests,type+message+location,constant,avg,0.00517075053058075,0.0214377133105802
Math,11,developer,median,hybrid,barinel,tests,type+message+location,constant,avg,0.00517075053058075,0.0214377133105802
Math,11,developer,mean,hybrid,barinel,tests,type+message+location,constant,avg,0.00517075053058075,0.0214377133105802
Math,11,developer,first,hybrid,barinel,tests,type+message+location,constant,avg,0.00517075053058075,0.0214377133105802
Math,11,developer,last,hybrid,barinel,tests,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,hybrid,barinel,tests,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,hybrid,barinel,tests,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,hybrid,barinel,tests,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,mbfl,barinel,tests,type+message+location,none,avg,0.00518361309408965,0.0214910409556314
Math,11,developer,median,mbfl,barinel,tests,type+message+location,none,avg,0.00518361309408965,0.0214910409556314
Math,11,developer,mean,mbfl,barinel,tests,type+message+location,none,avg,0.00518361309408965,0.0214910409556314
Math,11,developer,first,mbfl,barinel,tests,type+message+location,none,avg,0.00518361309408965,0.0214910409556314
Math,11,developer,last,mbfl,barinel,tests,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,mbfl,barinel,tests,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,mbfl,barinel,tests,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,mbfl,barinel,tests,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,hybrid,barinel,tests,type+message+location,numerator,avg,0.00518361309408965,0.0214910409556314
Math,11,developer,median,hybrid,barinel,tests,type+message+location,numerator,avg,0.00518361309408965,0.0214910409556314
Math,11,developer,mean,hybrid,barinel,tests,type+message+location,numerator,avg,0.00518361309408965,0.0214910409556314
Math,11,developer,first,hybrid,barinel,tests,type+message+location,numerator,avg,0.00518361309408965,0.0214910409556314
Math,11,developer,last,hybrid,barinel,tests,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,hybrid,barinel,tests,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,hybrid,barinel,tests,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,hybrid,barinel,tests,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,hybrid,muse,elements,type+message+location,mirror,avg,0.0031641906231912,0.0131186006825939
Math,11,developer,median,hybrid,muse,elements,type+message+location,mirror,avg,0.0031641906231912,0.0131186006825939
Math,11,developer,mean,hybrid,muse,elements,type+message+location,mirror,avg,0.0031641906231912,0.0131186006825939
Math,11,developer,first,hybrid,muse,elements,type+message+location,mirror,avg,0.0031641906231912,0.0131186006825939
Math,11,developer,last,hybrid,muse,elements,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,median,hybrid,muse,elements,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,mean,hybrid,muse,elements,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,first,hybrid,muse,elements,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,last,hybrid,muse,elements,type+message+location,constant,avg,0.00447617210109975,0.0185580204778157
Math,11,developer,median,hybrid,muse,elements,type+message+location,constant,avg,0.00447617210109975,0.0185580204778157
Math,11,developer,mean,hybrid,muse,elements,type+message+location,constant,avg,0.00447617210109975,0.0185580204778157
Math,11,developer,first,hybrid,muse,elements,type+message+location,constant,avg,0.00447617210109975,0.0185580204778157
Math,11,developer,last,hybrid,muse,elements,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,hybrid,muse,elements,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,hybrid,muse,elements,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,hybrid,muse,elements,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,mbfl,muse,elements,type+message+location,none,avg,0.0837352884429867,0.347162969283276
Math,11,developer,median,mbfl,muse,elements,type+message+location,none,avg,0.0837352884429867,0.347162969283276
Math,11,developer,mean,mbfl,muse,elements,type+message+location,none,avg,0.0837352884429867,0.347162969283276
Math,11,developer,first,mbfl,muse,elements,type+message+location,none,avg,0.0837352884429867,0.347162969283276
Math,11,developer,last,mbfl,muse,elements,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,mbfl,muse,elements,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,mbfl,muse,elements,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,mbfl,muse,elements,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,hybrid,muse,elements,type+message+location,numerator,avg,0.0837352884429867,0.347162969283276
Math,11,developer,median,hybrid,muse,elements,type+message+location,numerator,avg,0.0837352884429867,0.347162969283276
Math,11,developer,mean,hybrid,muse,elements,type+message+location,numerator,avg,0.0837352884429867,0.347162969283276
Math,11,developer,first,hybrid,muse,elements,type+message+location,numerator,avg,0.0837352884429867,0.347162969283276
Math,11,developer,last,hybrid,muse,elements,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,hybrid,muse,elements,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,hybrid,muse,elements,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,hybrid,muse,elements,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,hybrid,muse,tests,type+message+location,mirror,avg,0.00117049327931057,0.0048528156996587
Math,11,developer,median,hybrid,muse,tests,type+message+location,mirror,avg,0.00117049327931057,0.0048528156996587
Math,11,developer,mean,hybrid,muse,tests,type+message+location,mirror,avg,0.00117049327931057,0.0048528156996587
Math,11,developer,first,hybrid,muse,tests,type+message+location,mirror,avg,0.00117049327931057,0.0048528156996587
Math,11,developer,last,hybrid,muse,tests,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,median,hybrid,muse,tests,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,mean,hybrid,muse,tests,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,first,hybrid,muse,tests,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,last,hybrid,muse,tests,type+message+location,constant,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,median,hybrid,muse,tests,type+message+location,constant,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,mean,hybrid,muse,tests,type+message+location,constant,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,first,hybrid,muse,tests,type+message+location,constant,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,last,hybrid,muse,tests,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,hybrid,muse,tests,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,hybrid,muse,tests,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,hybrid,muse,tests,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,mbfl,muse,tests,type+message+location,none,avg,0.00447617210109975,0.0185580204778157
Math,11,developer,median,mbfl,muse,tests,type+message+location,none,avg,0.00447617210109975,0.0185580204778157
Math,11,developer,mean,mbfl,muse,tests,type+message+location,none,avg,0.00447617210109975,0.0185580204778157
Math,11,developer,first,mbfl,muse,tests,type+message+location,none,avg,0.00447617210109975,0.0185580204778157
Math,11,developer,last,mbfl,muse,tests,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,mbfl,muse,tests,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,mbfl,muse,tests,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,mbfl,muse,tests,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,hybrid,muse,tests,type+message+location,numerator,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,median,hybrid,muse,tests,type+message+location,numerator,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,mean,hybrid,muse,tests,type+message+location,numerator,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,first,hybrid,muse,tests,type+message+location,numerator,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,last,hybrid,muse,tests,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,hybrid,muse,tests,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,hybrid,muse,tests,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,hybrid,muse,tests,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,hybrid,opt2,elements,type+message+location,mirror,avg,0.00315132805968229,0.0130652730375427
Math,11,developer,median,hybrid,opt2,elements,type+message+location,mirror,avg,0.00315132805968229,0.0130652730375427
Math,11,developer,mean,hybrid,opt2,elements,type+message+location,mirror,avg,0.00315132805968229,0.0130652730375427
Math,11,developer,first,hybrid,opt2,elements,type+message+location,mirror,avg,0.00315132805968229,0.0130652730375427
Math,11,developer,last,hybrid,opt2,elements,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,median,hybrid,opt2,elements,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,mean,hybrid,opt2,elements,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,first,hybrid,opt2,elements,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,last,hybrid,opt2,elements,type+message+location,constant,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,median,hybrid,opt2,elements,type+message+location,constant,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,mean,hybrid,opt2,elements,type+message+location,constant,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,first,hybrid,opt2,elements,type+message+location,constant,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,last,hybrid,opt2,elements,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,hybrid,opt2,elements,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,hybrid,opt2,elements,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,hybrid,opt2,elements,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,mbfl,opt2,elements,type+message+location,none,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,median,mbfl,opt2,elements,type+message+location,none,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,mean,mbfl,opt2,elements,type+message+location,none,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,first,mbfl,opt2,elements,type+message+location,none,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,last,mbfl,opt2,elements,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,mbfl,opt2,elements,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,mbfl,opt2,elements,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,mbfl,opt2,elements,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,hybrid,opt2,elements,type+message+location,numerator,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,median,hybrid,opt2,elements,type+message+location,numerator,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,mean,hybrid,opt2,elements,type+message+location,numerator,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,first,hybrid,opt2,elements,type+message+location,numerator,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,last,hybrid,opt2,elements,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,hybrid,opt2,elements,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,hybrid,opt2,elements,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,hybrid,opt2,elements,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,hybrid,opt2,tests,type+message+location,mirror,avg,0.00117049327931057,0.0048528156996587
Math,11,developer,median,hybrid,opt2,tests,type+message+location,mirror,avg,0.00117049327931057,0.0048528156996587
Math,11,developer,mean,hybrid,opt2,tests,type+message+location,mirror,avg,0.00117049327931057,0.0048528156996587
Math,11,developer,first,hybrid,opt2,tests,type+message+location,mirror,avg,0.00117049327931057,0.0048528156996587
Math,11,developer,last,hybrid,opt2,tests,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,median,hybrid,opt2,tests,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,mean,hybrid,opt2,tests,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,first,hybrid,opt2,tests,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,last,hybrid,opt2,tests,type+message+location,constant,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,median,hybrid,opt2,tests,type+message+location,constant,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,mean,hybrid,opt2,tests,type+message+location,constant,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,first,hybrid,opt2,tests,type+message+location,constant,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,last,hybrid,opt2,tests,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,hybrid,opt2,tests,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,hybrid,opt2,tests,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,hybrid,opt2,tests,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,mbfl,opt2,tests,type+message+location,none,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,median,mbfl,opt2,tests,type+message+location,none,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,mean,mbfl,opt2,tests,type+message+location,none,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,first,mbfl,opt2,tests,type+message+location,none,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,last,mbfl,opt2,tests,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,mbfl,opt2,tests,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,mbfl,opt2,tests,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,mbfl,opt2,tests,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,hybrid,opt2,tests,type+message+location,numerator,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,median,hybrid,opt2,tests,type+message+location,numerator,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,mean,hybrid,opt2,tests,type+message+location,numerator,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,first,hybrid,opt2,tests,type+message+location,numerator,avg,0.00446330953759084,0.0185046928327645
Math,11,developer,last,hybrid,opt2,tests,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,hybrid,opt2,tests,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,hybrid,opt2,tests,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,hybrid,opt2,tests,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,hybrid,tarantula,elements,type+message+location,mirror,avg,0.00338285420284263,0.0140251706484642
Math,11,developer,median,hybrid,tarantula,elements,type+message+location,mirror,avg,0.00338285420284263,0.0140251706484642
Math,11,developer,mean,hybrid,tarantula,elements,type+message+location,mirror,avg,0.00338285420284263,0.0140251706484642
Math,11,developer,first,hybrid,tarantula,elements,type+message+location,mirror,avg,0.00338285420284263,0.0140251706484642
Math,11,developer,last,hybrid,tarantula,elements,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,median,hybrid,tarantula,elements,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,mean,hybrid,tarantula,elements,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,first,hybrid,tarantula,elements,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,last,hybrid,tarantula,elements,type+message+location,constant,avg,0.00508071258601839,0.0210644197952218
Math,11,developer,median,hybrid,tarantula,elements,type+message+location,constant,avg,0.00508071258601839,0.0210644197952218
Math,11,developer,mean,hybrid,tarantula,elements,type+message+location,constant,avg,0.00508071258601839,0.0210644197952218
Math,11,developer,first,hybrid,tarantula,elements,type+message+location,constant,avg,0.00508071258601839,0.0210644197952218
Math,11,developer,last,hybrid,tarantula,elements,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,hybrid,tarantula,elements,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,hybrid,tarantula,elements,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,hybrid,tarantula,elements,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,mbfl,tarantula,elements,type+message+location,none,avg,0.00510643771303621,0.0211710750853242
Math,11,developer,median,mbfl,tarantula,elements,type+message+location,none,avg,0.00510643771303621,0.0211710750853242
Math,11,developer,mean,mbfl,tarantula,elements,type+message+location,none,avg,0.00510643771303621,0.0211710750853242
Math,11,developer,first,mbfl,tarantula,elements,type+message+location,none,avg,0.00510643771303621,0.0211710750853242
Math,11,developer,last,mbfl,tarantula,elements,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,mbfl,tarantula,elements,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,mbfl,tarantula,elements,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,mbfl,tarantula,elements,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,hybrid,tarantula,elements,type+message+location,numerator,avg,0.00510643771303621,0.0211710750853242
Math,11,developer,median,hybrid,tarantula,elements,type+message+location,numerator,avg,0.00510643771303621,0.0211710750853242
Math,11,developer,mean,hybrid,tarantula,elements,type+message+location,numerator,avg,0.00510643771303621,0.0211710750853242
Math,11,developer,first,hybrid,tarantula,elements,type+message+location,numerator,avg,0.00510643771303621,0.0211710750853242
Math,11,developer,last,hybrid,tarantula,elements,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,hybrid,tarantula,elements,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,hybrid,tarantula,elements,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,hybrid,tarantula,elements,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,hybrid,tarantula,tests,type+message+location,mirror,avg,0.00132484404141745,0.00549274744027304
Math,11,developer,median,hybrid,tarantula,tests,type+message+location,mirror,avg,0.00132484404141745,0.00549274744027304
Math,11,developer,mean,hybrid,tarantula,tests,type+message+location,mirror,avg,0.00132484404141745,0.00549274744027304
Math,11,developer,first,hybrid,tarantula,tests,type+message+location,mirror,avg,0.00132484404141745,0.00549274744027304
Math,11,developer,last,hybrid,tarantula,tests,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,median,hybrid,tarantula,tests,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,mean,hybrid,tarantula,tests,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,first,hybrid,tarantula,tests,type+message+location,mirror,max,0.000630265611936459,0.00261305460750853
Math,11,developer,last,hybrid,tarantula,tests,type+message+location,constant,avg,0.00487491156987588,0.0202111774744027
Math,11,developer,median,hybrid,tarantula,tests,type+message+location,constant,avg,0.00487491156987588,0.0202111774744027
Math,11,developer,mean,hybrid,tarantula,tests,type+message+location,constant,avg,0.00487491156987588,0.0202111774744027
Math,11,developer,first,hybrid,tarantula,tests,type+message+location,constant,avg,0.00487491156987588,0.0202111774744027
Math,11,developer,last,hybrid,tarantula,tests,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,hybrid,tarantula,tests,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,hybrid,tarantula,tests,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,hybrid,tarantula,tests,type+message+location,constant,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,mbfl,tarantula,tests,type+message+location,none,avg,0.00490063669689369,0.0203178327645051
Math,11,developer,median,mbfl,tarantula,tests,type+message+location,none,avg,0.00490063669689369,0.0203178327645051
Math,11,developer,mean,mbfl,tarantula,tests,type+message+location,none,avg,0.00490063669689369,0.0203178327645051
Math,11,developer,first,mbfl,tarantula,tests,type+message+location,none,avg,0.00490063669689369,0.0203178327645051
Math,11,developer,last,mbfl,tarantula,tests,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,mbfl,tarantula,tests,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,mbfl,tarantula,tests,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,mbfl,tarantula,tests,type+message+location,none,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,hybrid,tarantula,tests,type+message+location,numerator,avg,0.0064955945719982,0.0269304607508532
Math,11,developer,median,hybrid,tarantula,tests,type+message+location,numerator,avg,0.0064955945719982,0.0269304607508532
Math,11,developer,mean,hybrid,tarantula,tests,type+message+location,numerator,avg,0.0064955945719982,0.0269304607508532
Math,11,developer,first,hybrid,tarantula,tests,type+message+location,numerator,avg,0.0064955945719982,0.0269304607508532
Math,11,developer,last,hybrid,tarantula,tests,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,median,hybrid,tarantula,tests,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,mean,hybrid,tarantula,tests,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,first,hybrid,tarantula,tests,type+message+location,numerator,max,0.00251463116599138,0.0104255546075085
Math,11,developer,last,hybrid,jaccard,elements,type+message+location,mirror,avg,0.00117049327931057,0.0048528156996587
Math,11,developer,median,hybrid,jaccard,elements,type+message+location,mirror,avg,0.00117049327931057,0.0048528156996587
Math,11,developer,mean,hybrid,jaccard,elements,type+message+location,mirror,avg,0.00117049327931057,0.0048528156996587
