Project,Bug,TestSuite,ScoringScheme,Family,Formula,TotalDefn,KillDefn,HybridScheme,AggregationDefn,Score,ScoreWRTLoadedClasses
Math,10,developer,first,mbfl,muse,elements,passfail,none,avg,0.0155471601459948,0.341011235955056
Math,10,developer,first,mbfl,ochiai,tests,exact,none,max,9.60491771787155e-05,0.00210674157303371
Math,10,developer,first,sbfl,barinel,tests,,none,,0.000140872126528783,0.00308988764044944
Math,10,developer,first,sbfl,opt2,tests,,none,,0.000140872126528783,0.00308988764044944
Math,10,developer,first,sbfl,tarantula,tests,,none,,0.000140872126528783,0.00308988764044944
Math,10,developer,first,sbfl,jaccard,tests,,none,,0.000140872126528783,0.00308988764044944
Math,10,developer,first,sbfl,ochiai,tests,,none,,0.000140872126528783,0.00308988764044944
Math,10,developer,first,sbfl,dstar2,tests,,none,,0.000140872126528783,0.00308988764044944
Math,10,developer,last,hybrid,barinel,elements,type+message+location,mirror,avg,0.000179291797400269,0.00393258426966292
Math,10,developer,median,hybrid,barinel,elements,type+message+location,mirror,avg,0.000179291797400269,0.00393258426966292
Math,10,developer,mean,hybrid,barinel,elements,type+message+location,mirror,avg,0.000179291797400269,0.00393258426966292
Math,10,developer,first,hybrid,barinel,elements,type+message+location,mirror,avg,0.000179291797400269,0.00393258426966292
Math,10,developer,last,hybrid,barinel,elements,type+message+location,mirror,max,9.60491771787155e-05,0.00210674157303371
Math,10,developer,median,hybrid,barinel,elements,type+message+location,mirror,max,9.60491771787155e-05,0.00210674157303371
Math,10,developer,mean,hybrid,barinel,elements,type+message+location,mirror,max,9.60491771787155e-05,0.00210674157303371
Math,10,developer,first,hybrid,barinel,elements,type+message+location,mirror,max,9.60491771787155e-05,0.00210674157303371
Math,10,developer,last,hybrid,barinel,elements,type+message+location,constant,avg,0.000268937696100403,0.00589887640449438
Math,10,developer,median,hybrid,barinel,elements,type+message+location,constant,avg,0.000268937696100403,0.00589887640449438
Math,10,developer,mean,hybrid,barinel,elements,type+message+location,constant,avg,0.000268937696100403,0.00589887640449438
Math,10,developer,first,hybrid,barinel,elements,type+message+location,constant,avg,0.000268937696100403,0.00589887640449438
Math,10,developer,last,hybrid,barinel,elements,type+message+location,constant,max,9.60491771787155e-05,0.00210674157303371
Math,10,developer,median,hybrid,barinel,elements,type+message+location,constant,max,9.60491771787155e-05,0.00210674157303371
Math,10,developer,mean,hybrid,barinel,elements,type+message+location,constant,max,9.60491771787155e-05,0.00210674157303371
