Project,Bug,TestSuite,ScoringScheme,Family,Formula,TotalDefn,KillDefn,HybridScheme,AggregationDefn,Score,ScoreWRTLoadedClasses
Lang,6,developer,first,mbfl,muse,elements,passfail,none,avg,0.137749639216051,0.587919729783429
Lang,6,developer,first,mbfl,ochiai,tests,exact,none,max,0.00125692472417485,0.00536459368170077
Lang,6,developer,first,sbfl,barinel,tests,,none,,0.0181788557329733,0.0775879197297834
Lang,6,developer,first,sbfl,opt2,tests,,none,,0.0181788557329733,0.0775879197297834
Lang,6,developer,first,sbfl,tarantula,tests,,none,,0.0181788557329733,0.0775879197297834
Lang,6,developer,first,sbfl,jaccard,tests,,none,,0.0181788557329733,0.0775879197297834
Lang,6,developer,first,sbfl,ochiai,tests,,none,,0.0181788557329733,0.0775879197297834
Lang,6,developer,first,sbfl,dstar2,tests,,none,,0.0181788557329733,0.0775879197297834
Lang,6,developer,last,hybrid,barinel,elements,type+message+location,mirror,avg,0.00135003025929892,0.00576197099145639
Lang,6,developer,median,hybrid,barinel,elements,type+message+location,mirror,avg,0.00135003025929892,0.00576197099145639
Lang,6,developer,mean,hybrid,barinel,elements,type+message+location,mirror,avg,0.00135003025929892,0.00576197099145639
Lang,6,developer,first,hybrid,barinel,elements,type+message+location,mirror,avg,0.00135003025929892,0.00576197099145639
Lang,6,developer,last,hybrid,barinel,elements,type+message+location,mirror,max,0.00165262324845212,0.00705344724816213
Lang,6,developer,median,hybrid,barinel,elements,type+message+location,mirror,max,0.00165262324845212,0.00705344724816213
Lang,6,developer,mean,hybrid,barinel,elements,type+message+location,mirror,max,0.00165262324845212,0.00705344724816213
Lang,6,developer,first,hybrid,barinel,elements,type+message+location,mirror,max,0.00165262324845212,0.00705344724816213
Lang,6,developer,last,hybrid,barinel,elements,type+message+location,constant,avg,0.000814673432335552,0.00347705146036161
Lang,6,developer,median,hybrid,barinel,elements,type+message+location,constant,avg,0.000814673432335552,0.00347705146036161
Lang,6,developer,mean,hybrid,barinel,elements,type+message+location,constant,avg,0.000814673432335552,0.00347705146036161
Lang,6,developer,first,hybrid,barinel,elements,type+message+location,constant,avg,0.000814673432335552,0.00347705146036161
Lang,6,developer,last,hybrid,barinel,elements,type+message+location,constant,max,0.00125692472417485,0.00536459368170077
Lang,6,developer,median,hybrid,barinel,elements,type+message+location,constant,max,0.00125692472417485,0.00536459368170077
Lang,6,developer,mean,hybrid,barinel,elements,type+message+location,constant,max,0.00125692472417485,0.00536459368170077
Lang,6,developer,first,hybrid,barinel,elements,type+message+location,constant,max,0.00125692472417485,0.00536459368170077
Lang,6,developer,last,mbfl,barinel,elements,type+message+location,none,avg,0.000814673432335552,0.00347705146036161
Lang,6,developer,median,mbfl,barinel,elements,type+message+location,none,avg,0.000814673432335552,0.00347705146036161
Lang,6,developer,mean,mbfl,barinel,elements,type+message+location,none,avg,0.000814673432335552,0.00347705146036161
Lang,6,developer,first,mbfl,barinel,elements,type+message+location,none,avg,0.000814673432335552,0.00347705146036161
Lang,6,developer,last,mbfl,barinel,elements,type+message+location,none,max,0.00125692472417485,0.00536459368170077
Lang,6,developer,median,mbfl,barinel,elements,type+message+location,none,max,0.00125692472417485,0.00536459368170077
Lang,6,developer,mean,mbfl,barinel,elements,type+message+location,none,max,0.00125692472417485,0.00536459368170077
Lang,6,developer,first,mbfl,barinel,elements,type+message+location,none,max,0.00125692472417485,0.00536459368170077
Lang,6,developer,last,hybrid,barinel,elements,type+message+location,numerator,avg,0.000814673432335552,0.00347705146036161
Lang,6,developer,median,hybrid,barinel,elements,type+message+location,numerator,avg,0.000814673432335552,0.00347705146036161
Lang,6,developer,mean,hybrid,barinel,elements,type+message+location,numerator,avg,0.000814673432335552,0.00347705146036161
Lang,6,developer,first,hybrid,barinel,elements,type+message+location,numerator,avg,0.000814673432335552,0.00347705146036161
